0.31400 	 1
0.81400 	 2
1.27233 	 3
1.81400 	 4
2.31400 	 1
2.81400 	 2
3.27233 	 3
3.81400 	 4
4.31400 	 1
4.81400 	 2
5.27233 	 3
5.81400 	 4
6.31400 	 1
6.81400 	 2
7.27233 	 3
7.81400 	 4
8.31400 	 1
8.81400 	 2
9.27233 	 3
9.81400 	 4
10.31400 	 1
10.81400 	 2
11.27233 	 3
11.81400 	 4
12.31400 	 1
12.81400 	 2
13.27233 	 3
13.81400 	 4
14.31400 	 1
14.81400 	 2
15.27233 	 3
15.81400 	 4
16.31400 	 1
16.81400 	 2
17.27233 	 3
17.81400 	 4
18.31400 	 1
18.81400 	 2
19.27233 	 3
19.81400 	 4
20.31400 	 1
20.81400 	 2
21.27233 	 3
21.81400 	 4
22.31400 	 1
22.81400 	 2
23.27233 	 3
23.81400 	 4
24.31400 	 1
24.81400 	 2
25.27233 	 3
25.81400 	 4
26.31400 	 1
26.81400 	 2
27.27233 	 3
27.81400 	 4
28.31400 	 1
28.81400 	 2
29.27233 	 3
29.81400 	 4
30.31400 	 1
30.81400 	 2
31.27233 	 3
31.81400 	 4
32.31400 	 1
32.81400 	 2
33.27233 	 3
33.81400 	 4
34.31400 	 1
34.81400 	 2
35.27233 	 3
35.81400 	 4
36.31400 	 1
36.81400 	 2
37.27233 	 3
37.81400 	 4
38.31400 	 1
38.81400 	 2
39.27233 	 3
39.81400 	 4
40.31400 	 1
40.81400 	 2
41.27233 	 3
41.81400 	 4
42.31400 	 1
42.81400 	 2
43.27233 	 3
43.81400 	 4
44.31400 	 1
44.81400 	 2
45.27233 	 3
45.81400 	 4
46.31400 	 1
46.81400 	 2
47.27233 	 3
47.81400 	 4
48.31400 	 1
48.81400 	 2
49.27233 	 3
49.81400 	 4
50.31400 	 1
50.81400 	 2
51.27233 	 3
51.81400 	 4
52.31400 	 1
52.81400 	 2
53.27233 	 3
53.81400 	 4
54.31400 	 1
54.81400 	 2
55.27233 	 3
55.81400 	 4
56.31400 	 1
56.81400 	 2
57.27233 	 3
57.81400 	 4
58.31400 	 1
58.81400 	 2
59.27233 	 3
59.81400 	 4
60.31400 	 1
60.81400 	 2
61.27233 	 3
61.81400 	 4
62.31400 	 1
62.81400 	 2
63.27233 	 3
63.81400 	 4
64.31400 	 1
64.81400 	 2
65.27233 	 3
65.81400 	 4
66.31400 	 1
66.81400 	 2
67.27233 	 3
67.81400 	 4
68.31400 	 1
68.81400 	 2
69.27233 	 3
69.81400 	 4
70.31400 	 1
70.81400 	 2
71.27233 	 3
71.81400 	 4
72.31400 	 1
72.81400 	 2
73.27233 	 3
73.81400 	 4
74.31400 	 1
74.81400 	 2
75.27233 	 3
75.81400 	 4
76.31400 	 1
76.81400 	 2
77.27233 	 3
77.81400 	 4
78.31400 	 1
78.81400 	 2
79.27233 	 3
79.81400 	 4
80.31400 	 1
80.81400 	 2
81.27233 	 3
81.81400 	 4
82.31400 	 1
82.81400 	 2
83.27233 	 3
83.81400 	 4
84.31400 	 1
84.81400 	 2
85.27233 	 3
85.81400 	 4
86.31400 	 1
86.81400 	 2
87.27233 	 3
87.81400 	 4
88.31400 	 1
88.81400 	 2
89.27233 	 3
89.81400 	 4
90.31400 	 1
90.81400 	 2
91.27233 	 3
91.81400 	 4
92.31400 	 1
92.81400 	 2
93.27233 	 3
93.81400 	 4
94.31400 	 1
94.81400 	 2
95.27233 	 3
95.81400 	 4
96.31400 	 1
96.81400 	 2
97.27233 	 3
97.81400 	 4
98.31400 	 1
98.81400 	 2
99.27233 	 3
99.81400 	 4
100.31400 	 1
100.81400 	 2
101.27233 	 3
101.81400 	 4
102.31400 	 1
102.81400 	 2
103.27233 	 3
103.81400 	 4
104.31400 	 1
104.81400 	 2
105.27233 	 3
105.81400 	 4
106.31400 	 1
106.81400 	 2
107.27233 	 3
107.81400 	 4
108.31400 	 1
108.81400 	 2
109.27233 	 3
109.81400 	 4
110.31400 	 1
110.81400 	 2
111.27233 	 3
111.81400 	 4
112.31400 	 1
112.81400 	 2
113.27233 	 3
113.81400 	 4
114.31400 	 1
114.81400 	 2
115.27233 	 3
115.81400 	 4
116.31400 	 1
116.81400 	 2
117.27233 	 3
117.81400 	 4
118.31400 	 1
118.81400 	 2
119.27233 	 3
119.81400 	 4
120.31400 	 1
120.81400 	 2
121.27233 	 3
121.81400 	 4
122.31400 	 1
122.81400 	 2
123.27233 	 3
123.81400 	 4
124.31400 	 1
124.81400 	 2
125.27233 	 3
125.81400 	 4
126.31400 	 1
126.81400 	 2
127.27233 	 3
127.81400 	 4
128.31400 	 1
128.81400 	 2
129.27233 	 3
129.81400 	 4
130.31400 	 1
130.81400 	 2
131.27233 	 3
131.81400 	 4
132.31400 	 1
132.81400 	 2
133.27233 	 3
133.81400 	 4
134.31400 	 1
134.81400 	 2
135.27233 	 3
135.81400 	 4
136.31400 	 1
136.81400 	 2
137.27233 	 3
137.81400 	 4
138.31400 	 1
138.81400 	 2
139.27233 	 3
139.81400 	 4
140.31400 	 1
140.81400 	 2
141.27233 	 3
141.81400 	 4
142.31400 	 1
142.81400 	 2
143.27233 	 3
143.81400 	 4
144.31400 	 1
144.81400 	 2
145.27233 	 3
145.81400 	 4
146.31400 	 1
146.81400 	 2
147.27233 	 3
147.81400 	 4
148.31400 	 1
148.81400 	 2
149.27233 	 3
149.81400 	 4
150.31400 	 1
150.81400 	 2
151.27233 	 3
151.81400 	 4
