0.480000000	1
1.300000000	2
2.106122448	3
2.870000000	4
3.660000000	1
4.420000000	2
5.210000000	3
6.010000000	4
6.820000000	1
7.604535147	2
8.400000000	3
9.190000000	4
9.990000000	1
10.756643990	2
11.560000000	3
12.310000000	4
13.120000000	1
13.910000000	2
14.710000000	3
15.490000000	4
16.300000000	1
17.070000000	2
17.840000000	3
18.660000000	4
19.420000000	1
20.240000000	2
21.010000000	3
21.820000000	4
22.610000000	1
23.376689342	2
24.189387755	3
24.978866213	4
25.756734693	1
26.575238095	2
27.340000000	3
28.150000000	4
28.930000000	1
29.700000000	2
30.500000000	3
31.290000000	4
32.080000000	1
32.880000000	2
33.660000000	3
34.460000000	4
35.240000000	1
36.020000000	2
36.790000000	3
37.600000000	4
38.400000000	1
39.180000000	2
39.980000000	3
40.770000000	4
41.550000000	1
42.360000000	2
43.140000000	3
43.910000000	4
44.710000000	1
45.490000000	2
46.290000000	3
47.080000000	4
47.860000000	1
48.650000000	2
49.460000000	3
50.240000000	4
51.020000000	1
51.810000000	2
52.610000000	3
53.390000000	4
54.180000000	1
54.970000000	2
55.760000000	3
56.550000000	4
57.340000000	1
58.140000000	2
58.920000000	3
59.720000000	4
60.500000000	1
61.280000000	2
62.080000000	3
62.880000000	4
63.650000000	1
64.460000000	2
65.240000000	3
66.020000000	4
66.810000000	1
67.610000000	2
68.400000000	3
69.180000000	4
69.970000000	1
70.790000000	2
71.550000000	3
72.340000000	4
73.130000000	1
73.910000000	2
74.680000000	3
75.480000000	4
76.290000000	1
77.070000000	2
77.850000000	3
78.640000000	4
79.450000000	1
80.240000000	2
81.010000000	3
81.790000000	4
82.610000000	1
83.400000000	2
84.180000000	3
84.980000000	4
85.770000000	1
86.570000000	2
87.360000000	3
88.140000000	4
88.920000000	1
89.710000000	2
90.510000000	3
91.300000000	4
92.080000000	1
92.850000000	2
93.650000000	3
94.450000000	4
95.230000000	1
96.010000000	2
96.820000000	3
97.600000000	4
98.390000000	1
99.170000000	2
99.970000000	3
100.770000000	4
101.550000000	1
102.330000000	2
103.130000000	3
103.920000000	4
104.710000000	1
105.500000000	2
106.280000000	3
107.080000000	4
107.870000000	1
108.650000000	2
109.460000000	3
110.230000000	4
111.030000000	1
111.800000000	2
112.600000000	3
113.400000000	4
114.180000000	1
114.960000000	2
115.750000000	3
116.560000000	4
117.340000000	1
118.100000000	2
118.900000000	3
119.710000000	4
120.500000000	1
121.270000000	2
122.080000000	3
122.870000000	4
123.660000000	1
124.440000000	2
125.240000000	3
126.030000000	4
126.810000000	1
127.620000000	2
128.400000000	3
129.190000000	4
129.970000000	1
130.750000000	2
131.560000000	3
132.340000000	4
133.130000000	1
133.910000000	2
134.710000000	3
135.500000000	4
136.280000000	1
137.090000000	2
137.880000000	3
138.648979591	4
139.457142857	1
140.224489795	2
141.030000000	3
141.820000000	4
142.610000000	1
143.390000000	2
144.190000000	3
144.970000000	4
145.770000000	1
146.550000000	2
147.350000000	3
148.130000000	4
148.930000000	1
149.710000000	2
150.500000000	3
151.290000000	4
152.080000000	1
152.870000000	2
153.660000000	3
154.450000000	4
155.240000000	1
156.020000000	2
156.820000000	3
157.600000000	4
158.400000000	1
159.180000000	2
159.980000000	3
160.760000000	4
161.560000000	1
162.340000000	2
163.150000000	3
163.920000000	4
164.710000000	1
165.500000000	2
166.290000000	3
167.080000000	4
167.870000000	1
168.650000000	2
169.450000000	3
170.230000000	4
171.030000000	1
171.810000000	2
172.610000000	3
173.390000000	4
174.190000000	1
174.970000000	2
175.760000000	3
176.550000000	4
177.340000000	1
178.130000000	2
178.920000000	3
179.710000000	4
180.510000000	1
181.280000000	2
182.080000000	3
182.860000000	4
183.660000000	1
184.440000000	2
185.240000000	3
186.020000000	4
186.820000000	1
187.600000000	2
188.400000000	3
189.180000000	4
189.970000000	1
190.760000000	2
191.530000000	3
192.340000000	4
193.120000000	1
193.920000000	2
194.730000000	3
195.500000000	4
196.270000000	1
197.050000000	2
197.860000000	3
198.640000000	4
199.440000000	1
200.200000000	2
201.030000000	3
201.810000000	4
202.590000000	1
203.370000000	2
204.170000000	3
204.950000000	4
205.740000000	1
206.530000000	2
207.360000000	3
208.140000000	4
208.920000000	1
209.690000000	2
210.520000000	3
211.280000000	4
212.060000000	1
212.850000000	2
213.660000000	3
214.450000000	4
215.220000000	1
216.010000000	2
216.810000000	3
217.600000000	4
218.380000000	1
219.150000000	2
219.950000000	3
220.740000000	4
221.530000000	1
222.310000000	2
223.140000000	3
223.900000000	4
224.690000000	1
225.490000000	2
226.280000000	3
227.060000000	4
227.870000000	1
228.630000000	2
229.440000000	3
230.220000000	4
231.020000000	1
231.800000000	2
232.620000000	3
233.370000000	4
234.200000000	1
234.970000000	2
235.770000000	3
236.550000000	4
237.350000000	1
238.120000000	2
238.900000000	3
239.670000000	4
240.480000000	1
241.270000000	2
242.040000000	3
242.850000000	4
243.650000000	1
244.440000000	2
245.230000000	3
246.010000000	4
246.800000000	1
247.610000000	2
248.400000000	3
249.170000000	4
249.950000000	1
250.760000000	2
251.560000000	3
252.310000000	4
253.090000000	1
253.880000000	2
254.710000000	3
255.480000000	4
256.280000000	1
257.070000000	2
257.880000000	3
258.650000000	4
259.410000000	1
260.220000000	2
261.010000000	3
261.810000000	4
262.580000000	1
