0.47296 	 1
0.99470 	 2
1.51643 	 3
2.03817 	 4
2.55991 	 1
3.08165 	 2
3.60339 	 3
4.12513 	 4
4.64687 	 1
5.16861 	 2
5.69035 	 3
6.21209 	 4
6.73382 	 1
7.25556 	 2
7.77730 	 3
8.29904 	 4
8.82078 	 1
9.34252 	 2
9.86426 	 3
10.38600 	 4
10.90774 	 1
11.42948 	 2
11.95121 	 3
12.47295 	 4
12.99469 	 1
13.51643 	 2
14.03817 	 3
14.55991 	 4
15.08165 	 1
15.60339 	 2
16.12513 	 3
16.64687 	 4
17.16860 	 1
17.69034 	 2
18.21208 	 3
18.73382 	 4
19.25556 	 1
19.77730 	 2
20.29904 	 3
20.82078 	 4
21.34252 	 1
21.86426 	 2
22.38599 	 3
22.90773 	 4
23.42947 	 1
23.95121 	 2
24.47295 	 3
24.99469 	 4
25.51643 	 1
26.03817 	 2
26.55991 	 3
27.08165 	 4
27.60338 	 1
28.12512 	 2
28.64686 	 3
29.16860 	 4
29.69034 	 1
30.21208 	 2
30.73382 	 3
31.25556 	 4
31.77730 	 1
32.29904 	 2
32.82077 	 3
33.34251 	 4
33.86425 	 1
34.38599 	 2
34.90773 	 3
35.42947 	 4
35.95121 	 1
36.47295 	 2
36.99469 	 3
37.51642 	 4
38.03816 	 1
38.55990 	 2
39.08164 	 3
39.60338 	 4
40.12512 	 1
40.64686 	 2
41.16860 	 3
41.69034 	 4
42.21208 	 1
42.73381 	 2
43.25555 	 3
43.77729 	 4
44.29903 	 1
44.82077 	 2
45.34251 	 3
45.86425 	 4
46.38599 	 1
46.90773 	 2
47.42947 	 3
47.95120 	 4
48.47294 	 1
48.99468 	 2
49.51642 	 3
50.03816 	 4
50.55990 	 1
51.08164 	 2
51.60338 	 3
52.12512 	 4
52.64686 	 1
53.16859 	 2
53.69033 	 3
54.21207 	 4
54.73381 	 1
55.25555 	 2
55.77729 	 3
56.29903 	 4
56.82077 	 1
57.34251 	 2
57.86425 	 3
58.38598 	 4
58.90772 	 1
59.42946 	 2
59.95120 	 3
60.47294 	 4
60.99468 	 1
61.51642 	 2
62.03816 	 3
62.55990 	 4
63.08164 	 1
63.60337 	 2
64.12511 	 3
64.64685 	 4
65.16859 	 1
65.69033 	 2
66.21207 	 3
66.73381 	 4
67.25555 	 1
67.77729 	 2
68.29903 	 3
68.82076 	 4
69.34250 	 1
69.86424 	 2
70.38598 	 3
70.90772 	 4
71.42946 	 1
71.95120 	 2
72.47294 	 3
72.99468 	 4
73.51642 	 1
74.03815 	 2
74.55989 	 3
75.08163 	 4
75.60337 	 1
76.12511 	 2
76.64685 	 3
77.16859 	 4
77.69033 	 1
78.21207 	 2
78.73381 	 3
79.25554 	 4
79.77728 	 1
80.29902 	 2
80.82076 	 3
81.34250 	 4
81.86424 	 1
82.38598 	 2
82.90772 	 3
83.42946 	 4
83.95120 	 1
84.47293 	 2
84.99467 	 3
85.51641 	 4
86.03815 	 1
86.55989 	 2
87.08163 	 3
87.60337 	 4
88.12511 	 1
88.64685 	 2
89.16859 	 3
89.69032 	 4
90.21206 	 1
90.73380 	 2
91.25554 	 3
91.77728 	 4
92.29902 	 1
92.82076 	 2
93.34250 	 3
93.86424 	 4
94.38598 	 1
94.90771 	 2
95.42945 	 3
95.95119 	 4
96.47293 	 1
96.99467 	 2
97.51641 	 3
98.03815 	 4
98.55989 	 1
99.08163 	 2
99.60337 	 3
100.12510 	 4
100.64684 	 1
101.16858 	 2
101.69032 	 3
102.21206 	 4
102.73380 	 1
103.25554 	 2
103.77728 	 3
104.29902 	 4
104.82076 	 1
105.34249 	 2
105.86423 	 3
106.38597 	 4
106.90771 	 1
107.42945 	 2
107.95119 	 3
108.47293 	 4
108.99467 	 1
109.51641 	 2
110.03815 	 3
110.55988 	 4
111.08162 	 1
111.60336 	 2
112.12510 	 3
112.64684 	 4
113.16858 	 1
113.69032 	 2
114.21206 	 3
114.73380 	 4
115.25554 	 1
115.77727 	 2
116.29901 	 3
116.82075 	 4
117.34249 	 1
117.86423 	 2
118.38597 	 3
118.90771 	 4
119.42945 	 1
119.95119 	 2
120.47293 	 3
120.99466 	 4
