0.420000000	1
0.870000000	2
1.320000000	3
1.770000000	4
2.220000000	1
2.660000000	2
3.110000000	3
3.560000000	4
4.010000000	1
4.450000000	2
4.900000000	3
5.350000000	4
5.800000000	1
6.240000000	2
6.690000000	3
7.150000000	4
7.590000000	1
8.040000000	2
8.480000000	3
8.940000000	4
9.380000000	1
9.820000000	2
10.280000000	3
10.730000000	4
11.170000000	1
11.620000000	2
12.070000000	3
12.520000000	4
12.960000000	1
13.410000000	2
13.860000000	3
14.310000000	4
14.750000000	1
15.200000000	2
15.650000000	3
16.100000000	4
16.550000000	1
16.990000000	2
17.440000000	3
17.890000000	4
18.340000000	1
18.780000000	2
19.230000000	3
19.680000000	4
20.130000000	1
20.570000000	2
21.020000000	3
21.480000000	4
21.920000000	1
22.360000000	2
22.810000000	3
23.270000000	4
23.710000000	1
24.150000000	2
24.600000000	3
25.050000000	4
25.500000000	1
25.950000000	2
26.390000000	3
26.850000000	4
27.290000000	1
27.740000000	2
28.180000000	3
28.630000000	4
29.080000000	1
29.530000000	2
29.970000000	3
30.430000000	4
30.870000000	1
31.320000000	2
31.760000000	3
32.220000000	4
32.660000000	1
33.110000000	2
33.560000000	3
34.010000000	4
34.450000000	1
34.900000000	2
35.350000000	3
35.800000000	4
36.250000000	1
36.690000000	2
37.140000000	3
37.600000000	4
38.040000000	1
38.480000000	2
38.930000000	3
39.380000000	4
39.830000000	1
40.270000000	2
40.720000000	3
41.170000000	4
41.620000000	1
42.060000000	2
42.510000000	3
42.970000000	4
43.410000000	1
