0.540000000	1
1.420000000	2
2.390000000	3
3.300000000	4
4.230000000	1
5.190000000	2
6.080000000	3
7.020000000	4
7.920000000	1
8.820000000	2
9.760000000	3
10.690000000	4
11.600000000	1
12.510000000	2
13.460000000	3
14.390000000	4
15.290000000	1
16.260000000	2
17.150000000	3
18.080000000	4
19.000000000	1
19.930000000	2
20.810000000	3
21.770000000	4
22.680000000	1
23.620000000	2
24.530000000	3
25.460000000	4
26.370000000	1
27.310000000	2
28.230000000	3
29.150000000	4
30.040000000	1
30.940000000	2
31.880000000	3
32.790000000	4
33.740000000	1
34.660000000	2
35.600000000	3
36.480000000	4
37.430000000	1
38.340000000	2
39.290000000	3
40.190000000	4
41.130000000	1
42.030000000	2
42.980000000	3
43.900000000	4
44.810000000	1
45.730000000	2
46.660000000	3
47.580000000	4
48.520000000	1
49.420000000	2
50.300000000	3
51.270000000	4
52.190000000	1
53.120000000	2
54.070000000	3
54.960000000	4
55.900000000	1
56.810000000	2
57.740000000	3
58.660000000	4
59.580000000	1
60.500000000	2
61.420000000	3
62.350000000	4
63.290000000	1
64.200000000	2
65.140000000	3
66.040000000	4
66.960000000	1
67.880000000	2
68.810000000	3
69.730000000	4
70.660000000	1
71.580000000	2
72.520000000	3
73.420000000	4
74.350000000	1
75.270000000	2
76.190000000	3
77.120000000	4
78.060000000	1
78.960000000	2
79.890000000	3
80.810000000	4
81.730000000	1
82.660000000	2
83.590000000	3
84.500000000	4
85.440000000	1
86.350000000	2
87.290000000	3
88.190000000	4
89.120000000	1
90.040000000	2
90.960000000	3
91.880000000	4
92.830000000	1
93.730000000	2
94.660000000	3
95.580000000	4
96.500000000	1
97.420000000	2
98.360000000	3
99.270000000	4
100.210000000	1
101.120000000	2
102.050000000	3
102.960000000	4
103.890000000	1
104.810000000	2
105.740000000	3
106.660000000	4
107.600000000	1
108.510000000	2
109.440000000	3
110.350000000	4
111.290000000	1
112.200000000	2
113.090000000	3
114.040000000	4
114.990000000	1
115.880000000	2
116.850000000	3
117.740000000	4
118.690000000	1
119.580000000	2
120.540000000	3
121.430000000	4
122.380000000	1
123.270000000	2
124.220000000	3
125.120000000	4
126.010000000	1
126.960000000	2
127.910000000	3
128.810000000	4
129.770000000	1
130.660000000	2
131.610000000	3
132.510000000	4
133.430000000	1
134.350000000	2
135.300000000	3
136.200000000	4
137.130000000	1
138.040000000	2
138.980000000	3
139.890000000	4
140.810000000	1
141.730000000	2
142.640000000	3
143.580000000	4
144.510000000	1
145.430000000	2
146.370000000	3
147.290000000	4
148.200000000	1
149.120000000	2
150.050000000	3
150.970000000	4
151.890000000	1
152.810000000	2
153.740000000	3
154.650000000	4
155.580000000	1
156.500000000	2
157.430000000	3
158.350000000	4
159.280000000	1
160.190000000	2
161.150000000	3
162.040000000	4
162.970000000	1
163.890000000	2
164.810000000	3
165.730000000	4
166.660000000	1
167.580000000	2
168.500000000	3
169.430000000	4
170.350000000	1
171.270000000	2
172.200000000	3
173.120000000	4
174.050000000	1
174.960000000	2
175.890000000	3
176.810000000	4
177.730000000	1
178.660000000	2
179.580000000	3
180.500000000	4
181.430000000	1
182.350000000	2
183.270000000	3
184.190000000	4
185.120000000	1
186.040000000	2
186.970000000	3
187.890000000	4
188.820000000	1
189.730000000	2
190.660000000	3
191.580000000	4
192.500000000	1
193.430000000	2
194.350000000	3
195.270000000	4
196.200000000	1
197.120000000	2
198.040000000	3
198.960000000	4
199.890000000	1
200.810000000	2
201.740000000	3
202.660000000	4
203.590000000	1
204.500000000	2
205.440000000	3
206.350000000	4
207.280000000	1
208.210000000	2
209.150000000	3
210.050000000	4
210.980000000	1
211.900000000	2
212.820000000	3
213.740000000	4
214.660000000	1
215.580000000	2
216.520000000	3
217.450000000	4
218.360000000	1
219.300000000	2
220.250000000	3
221.160000000	4
222.070000000	1
222.960000000	2
223.930000000	3
224.840000000	4
225.770000000	1
226.640000000	2
227.600000000	3
228.520000000	4
229.440000000	1
230.320000000	2
231.290000000	3
232.220000000	4
233.140000000	1
234.040000000	2
235.020000000	3
235.930000000	4
