7.162562358	 1
7.585102040	 2
8.007641723	 3
8.430181405	 4
8.852698412	 1
9.275238095	 2
9.697777777	 3
10.120317460	 4
10.542834467	 1
10.965374149	 2
11.387913832	 3
11.810453514	 4
12.232970521	 1
12.655510204	 2
13.078049886	 3
13.500589569	 4
13.923129251	 1
14.345668934	 2
14.768185941	 3
15.190725623	 4
15.613265306	 1
16.035804988	 2
16.458321995	 3
16.880861678	 4
17.303401360	 1
17.725941043	 2
18.148480725	 3
18.571020408	 4
18.993537414	 1
19.416077097	 2
19.838616780	 3
20.261156462	 4
20.683673469	 1
21.106213151	 2
21.528752834	 3
21.951292517	 4
22.373832199	 1
22.796371882	 2
23.218888888	 3
23.641428571	 4
24.063968253	 1
24.486507936	 2
24.909024943	 3
25.331564625	 4
25.754104308	 1
26.176643990	 2
26.599160997	 3
27.021700680	 4
27.444240362	 1
27.866780045	 2
28.289319727	 3
28.711859410	 4
29.134376417	 1
29.556916099	 2
29.979455782	 3
30.401995464	 4
30.824512471	 1
31.247052154	 2
31.669591836	 3
32.092131519	 4
32.514671201	 1
32.937210884	 2
33.359727891	 3
33.782267573	 4
34.204807256	 1
34.627346938	 2
35.049863945	 3
35.472403628	 4
35.894943310	 1
36.317482993	 2
36.740000000	 3
37.162562358	 4
37.585079365	 1
38.007619047	 2
38.430158730	 3
38.852698412	 4
39.275215419	 1
39.697755102	 2
40.120294784	 3
40.542834467	 4
40.965351473	 1
41.387891156	 2
41.810430839	 3
42.232970521	 4
42.655510204	 1
43.078049886	 2
43.500566893	 3
43.923106575	 4
44.345646258	 1
44.768185941	 2
45.190702947	 3
45.613242630	 4
46.035782312	 1
46.458321995	 2
46.880861678	 3
47.303401360	 4
47.725918367	 1
48.148458049	 2
48.570997732	 3
48.993537414	 4
49.416054421	 1
49.838594104	 2
50.261133786	 3
50.683673469	 4
51.106190476	 1
51.528730158	 2
51.951269841	 3
52.373809523	 4
52.796349206	 1
53.218888888	 2
53.641405895	 3
54.063945578	 4
54.486485260	 1
54.909024943	 2
55.331541950	 3
55.754081632	 4
56.176621315	 1
56.599160997	 2
57.021700680	 3
57.444240362	 4
57.866757369	 1
58.289297052	 2
58.711836734	 3
59.134376417	 4
59.556893424	 1
59.979433106	 2
60.401972789	 3
60.824512471	 4
61.247052154	 1
61.669591836	 2
62.092108843	 3
62.514648526	 4
62.937188208	 1
63.359727891	 2
63.782244897	 3
64.204784580	 4
64.627324263	 1
65.049863945	 2
65.472380952	 3
65.894920634	 4
66.317460317	 1
66.740000000	 2
67.162539682	 3
67.585079365	 4
68.007596371	 1
68.430136054	 2
68.852675736	 3
69.275215419	 4
69.697732426	 1
70.120272108	 2
70.542811791	 3
70.965351473	 4
71.387891156	 1
71.810430839	 2
72.232947845	 3
72.655487528	 4
73.078027210	 1
73.500566893	 2
73.923083900	 3
74.345623582	 4
74.768163265	 1
75.190702947	 2
75.613219954	 3
76.035782312	 4
76.458299319	 1
76.880839002	 2
77.303378684	 3
77.725918367	 4
78.148435374	 1
78.570975056	 2
78.993514739	 3
79.416054421	 4
79.838571428	 1
80.261111111	 2
80.683650793	 3
81.106190476	 4
